,greenland_sea,barents_kara_seas,laptev_sea,east_siberian_sea,bering_chukchi_seas,beaufort_sea,baffin_bay,hudson_bay,sea_of_okhostk
2013-08-27,0.14,0.059,0.259,0.563,0.002,0.76,0.098,0.014,0.015
2013-08-28,0.152,0.051,0.242,0.55,0.002,0.76,0.086,0.022,0.013
2013-08-29,0.164,0.043,0.214,0.547,0.002,0.751,0.095,0.017,0.025
2013-08-30,0.176,0.049,0.194,0.53,0.004,0.749,0.089,0.019,0.023
2013-08-31,0.174,0.05,0.178,0.52,0.002,0.753,0.089,0.012,0.021
2013-09-01,0.163,0.047,0.165,0.502,0.003,0.76,0.079,0.012,0.0
2013-09-02,0.156,0.048,0.151,0.489,0.002,0.77,0.085,0.011,0.0
2013-09-03,0.149,0.048,0.14,0.485,0.003,0.774,0.086,0.017,0.0
2013-09-04,0.15,0.048,0.137,0.482,0.003,0.767,0.083,0.012,0.0
2013-09-05,0.163,0.048,0.131,0.482,0.002,0.768,0.08,0.012,0.0
2013-09-06,0.161,0.051,0.132,0.483,0.003,0.775,0.082,0.013,0.0
2013-09-07,0.163,0.05,0.126,0.485,0.003,0.776,0.085,0.012,0.0
2013-09-08,0.16,0.046,0.111,0.471,0.004,0.769,0.089,0.011,0.0
2013-09-09,0.169,0.048,0.1,0.465,0.002,0.765,0.084,0.007,0.0
2013-09-10,0.172,0.051,0.091,0.458,0.003,0.759,0.095,0.011,0.0
2013-09-11,0.166,0.051,0.08,0.458,0.003,0.753,0.096,0.011,0.0
2013-09-12,0.178,0.05,0.067,0.458,0.003,0.754,0.093,0.009,0.0
2013-09-13,0.167,0.047,0.053,0.46,0.004,0.753,0.095,0.017,0.0
2013-09-14,0.174,0.041,0.042,0.464,0.002,0.75,0.098,0.019,0.0
2013-09-15,0.179,0.041,0.041,0.465,0.004,0.76,0.1,0.012,0.0
2013-09-16,0.183,0.04,0.046,0.463,0.004,0.764,0.106,0.01,0.0
2013-09-17,0.179,0.04,0.028,0.472,0.003,0.775,0.103,0.012,0.0
2013-09-18,0.18,0.037,0.021,0.481,0.003,0.782,0.106,0.011,0.0
2013-09-19,0.175,0.04,0.022,0.483,0.003,0.781,0.107,0.011,0.0
2013-09-20,0.18,0.039,0.042,0.497,0.005,0.786,0.114,0.012,0.0
2013-09-21,0.155,0.038,0.064,0.52,0.004,0.784,0.112,0.01,0.0
2013-09-22,0.156,0.035,0.056,0.528,0.005,0.781,0.123,0.013,0.0
2013-09-23,0.167,0.033,0.062,0.55,0.006,0.787,0.122,0.011,0.0
2013-09-24,0.163,0.032,0.089,0.577,0.006,0.784,0.125,0.011,0.0
2013-09-25,0.163,0.033,0.101,0.602,0.003,0.784,0.13,0.009,0.0
2013-09-26,0.168,0.035,0.111,0.619,0.004,0.779,0.134,0.009,0.0
2013-09-27,0.172,0.039,0.129,0.65,0.004,0.781,0.132,0.009,0.0
2013-09-28,0.154,0.041,0.143,0.672,0.003,0.779,0.135,0.009,0.0
2013-09-29,0.151,0.042,0.162,0.692,0.004,0.787,0.14,0.012,0.0
2013-09-30,0.163,0.048,0.197,0.711,0.008,0.799,0.146,0.008,0.0
2014-03-01,0.521,0.601,1.0,1.0,0.852,1.0,1.0,1.0,0.637
2014-03-02,0.522,0.604,1.0,1.0,0.856,1.0,1.0,1.0,0.615
2014-03-03,0.524,0.605,1.0,1.0,0.876,1.0,1.0,1.0,0.614
2014-03-04,0.527,0.596,1.0,1.0,0.896,1.0,1.0,1.0,0.61
2014-03-05,0.522,0.599,1.0,1.0,0.917,1.0,1.0,1.0,0.622
2014-03-06,0.513,0.593,1.0,1.0,0.929,1.0,1.0,1.0,0.624
2014-03-07,0.511,0.572,1.0,1.0,0.936,1.0,1.0,1.0,0.565
2014-03-08,0.506,0.546,1.0,1.0,0.939,1.0,1.0,1.0,0.53
2014-03-09,0.51,0.541,1.0,1.0,0.946,1.0,1.0,1.0,0.526
2014-03-10,0.522,0.55,1.0,1.0,0.956,1.0,1.0,1.0,0.52
2014-03-11,0.528,0.575,1.0,1.0,0.957,1.0,1.0,1.0,0.545
2014-03-12,0.528,0.589,1.0,1.0,0.959,1.0,1.0,1.0,0.553
2014-03-13,0.535,0.604,1.0,1.0,0.965,1.0,1.0,1.0,0.555
2014-03-14,0.532,0.617,1.0,1.0,0.967,1.0,1.0,1.0,0.54
2014-03-15,0.526,0.628,1.0,1.0,0.97,1.0,1.0,1.0,0.547
2014-03-16,0.511,0.642,1.0,1.0,0.967,1.0,1.0,1.0,0.571
2014-03-17,0.504,0.642,1.0,1.0,0.969,1.0,1.0,1.0,0.592
2014-03-18,0.491,0.649,1.0,1.0,0.971,1.0,1.0,1.0,0.613
2014-03-19,0.49,0.651,1.0,1.0,0.973,1.0,1.0,1.0,0.637
2014-03-20,0.488,0.66,1.0,1.0,0.957,1.0,1.0,1.0,0.637
2014-03-21,0.496,0.663,1.0,1.0,0.952,1.0,1.0,1.0,0.615
2014-03-22,0.497,0.668,1.0,1.0,0.956,1.0,1.0,1.0,0.565
2014-03-23,0.504,0.672,1.0,1.0,0.955,1.0,1.0,1.0,0.549
2014-03-24,0.507,0.673,1.0,1.0,0.95,1.0,1.0,1.0,0.544
2014-03-25,0.499,0.68,1.0,1.0,0.945,1.0,1.0,1.0,0.53
2014-03-26,0.484,0.674,1.0,1.0,0.937,1.0,1.0,1.0,0.531
2014-03-27,0.478,0.671,1.0,1.0,0.932,1.0,1.0,1.0,0.527
2014-03-28,0.496,0.656,1.0,1.0,0.919,1.0,1.0,1.0,0.509
2014-03-29,0.51,0.649,1.0,1.0,0.907,1.0,1.0,1.0,0.514
2014-03-30,0.522,0.651,1.0,1.0,0.905,1.0,1.0,1.0,0.531
2014-03-31,0.527,0.66,1.0,1.0,0.904,1.0,1.0,1.0,0.513
2014-04-01,0.541,0.672,1.0,1.0,0.904,1.0,1.0,1.0,0.505
2014-04-02,0.531,0.683,1.0,1.0,0.905,1.0,1.0,1.0,0.492
2014-04-03,0.526,0.691,1.0,1.0,0.902,1.0,1.0,1.0,0.49
2014-04-04,0.541,0.698,1.0,1.0,0.912,1.0,1.0,1.0,0.477
2014-04-05,0.542,0.704,1.0,1.0,0.918,1.0,1.0,1.0,0.469
2014-04-06,0.535,0.699,1.0,1.0,0.926,1.0,1.0,1.0,0.452
2014-04-07,0.525,0.702,1.0,1.0,0.941,1.0,1.0,1.0,0.44
2014-04-08,0.504,0.709,1.0,1.0,0.939,1.0,1.0,1.0,0.44
2014-04-09,0.502,0.707,1.0,1.0,0.925,1.0,1.0,1.0,0.425
2014-04-10,0.517,0.704,1.0,1.0,0.913,1.0,1.0,1.0,0.406
2014-04-11,0.514,0.692,1.0,1.0,0.901,1.0,1.0,1.0,0.402
2014-04-12,0.516,0.686,1.0,1.0,0.886,1.0,1.0,1.0,0.39
2014-04-13,0.525,0.69,1.0,1.0,0.847,1.0,1.0,1.0,0.385
2014-04-14,0.526,0.698,1.0,1.0,0.833,1.0,1.0,1.0,0.375
2014-04-15,0.528,0.703,1.0,1.0,0.812,1.0,1.0,1.0,0.352
2014-04-16,0.538,0.704,1.0,1.0,0.8,1.0,1.0,1.0,0.327
2014-04-17,0.519,0.678,1.0,1.0,0.795,1.0,1.0,1.0,0.331
2014-04-18,0.522,0.657,1.0,1.0,0.791,1.0,0.977,1.0,0.322
2014-04-19,0.511,0.661,1.0,1.0,0.79,1.0,0.993,1.0,0.299
2014-04-20,0.513,0.665,1.0,1.0,0.789,1.0,1.0,1.0,0.288
2014-04-21,0.516,0.654,1.0,1.0,0.783,1.0,1.0,1.0,0.272
2014-04-22,0.528,0.661,1.0,1.0,0.775,1.0,1.0,1.0,0.258
2014-04-23,0.537,0.667,1.0,1.0,0.762,1.0,1.0,1.0,0.254
2014-04-24,0.528,0.668,1.0,1.0,0.755,1.0,1.0,1.0,0.244
2014-04-25,0.526,0.676,1.0,1.0,0.749,1.0,1.0,1.0,0.239
2014-04-26,0.532,0.681,1.0,1.0,0.744,1.0,1.0,1.0,0.221
2014-04-27,0.54,0.686,1.0,1.0,0.739,1.0,1.0,1.0,0.224
2014-04-28,0.549,0.683,1.0,1.0,0.733,1.0,1.0,1.0,0.209
2014-04-29,0.534,0.684,1.0,1.0,0.729,1.0,0.987,1.0,0.211
2014-04-30,0.54,0.69,1.0,1.0,0.668,1.0,0.992,1.0,0.175
2014-05-01,0.547,0.691,1.0,1.0,0.645,1.0,0.992,1.0,0.173
2014-05-02,0.537,0.68,1.0,1.0,0.648,1.0,0.992,1.0,0.165
2014-05-03,0.537,0.678,1.0,1.0,0.645,1.0,0.988,1.0,0.156
2014-05-04,0.527,0.682,1.0,1.0,0.64,1.0,0.979,1.0,0.136
2014-05-05,0.524,0.681,1.0,1.0,0.636,1.0,0.971,1.0,0.135
2014-05-06,0.507,0.682,1.0,1.0,0.636,1.0,0.971,1.0,0.129
2014-05-07,0.509,0.69,1.0,1.0,0.617,1.0,0.975,1.0,0.132
2014-05-08,0.507,0.675,1.0,1.0,0.608,1.0,0.975,1.0,0.128
2014-05-09,0.513,0.661,1.0,1.0,0.599,1.0,0.979,1.0,0.12
2014-05-10,0.519,0.657,1.0,1.0,0.576,1.0,0.972,0.998,0.119
2014-05-11,0.52,0.656,1.0,1.0,0.563,1.0,0.973,1.0,0.102
2014-05-12,0.523,0.648,1.0,1.0,0.535,1.0,0.955,1.0,0.094
2014-05-13,0.522,0.647,1.0,1.0,0.523,1.0,0.934,1.0,0.088
2014-05-14,0.528,0.647,1.0,1.0,0.504,1.0,0.936,1.0,0.09
2014-05-15,0.527,0.642,1.0,1.0,0.496,1.0,0.946,1.0,0.105
2014-05-16,0.533,0.637,1.0,1.0,0.49,1.0,0.945,1.0,0.096
2014-05-17,0.543,0.633,1.0,1.0,0.49,1.0,0.957,1.0,0.093
2014-05-18,0.549,0.626,1.0,0.995,0.484,1.0,0.951,1.0,0.093
2014-05-19,0.546,0.617,1.0,0.996,0.475,1.0,0.928,1.0,0.092
2014-05-20,0.547,0.614,0.999,0.995,0.468,1.0,0.924,1.0,0.078
2014-05-21,0.557,0.617,1.0,0.991,0.477,1.0,0.928,1.0,0.072
2014-05-22,0.548,0.614,1.0,0.992,0.457,1.0,0.922,1.0,0.073
2014-05-23,0.547,0.607,1.0,0.989,0.465,1.0,0.909,1.0,0.082
2014-05-24,0.539,0.591,0.996,0.988,0.466,1.0,0.896,1.0,0.086
2014-05-25,0.519,0.589,0.993,0.983,0.453,1.0,0.865,1.0,0.068
2014-05-26,0.524,0.594,0.982,0.982,0.454,1.0,0.859,1.0,0.064
2014-05-27,0.52,0.598,0.973,0.984,0.447,1.0,0.835,1.0,0.053
2014-05-28,0.511,0.595,0.961,0.983,0.427,1.0,0.853,1.0,0.041
2014-05-29,0.523,0.585,0.953,0.982,0.442,1.0,0.844,1.0,0.039
2014-05-30,0.524,0.584,0.94,0.98,0.445,1.0,0.841,1.0,0.056
2014-05-31,0.525,0.585,0.926,0.977,0.433,1.0,0.82,0.994,0.044
2014-06-01,0.525,0.578,0.928,0.974,0.427,1.0,0.842,0.996,0.029
2014-06-02,0.52,0.586,0.925,0.97,0.406,1.0,0.846,1.0,0.028
2014-06-03,0.517,0.573,0.919,0.97,0.394,1.0,0.836,0.973,0.049
2014-06-04,0.498,0.574,0.909,0.969,0.395,1.0,0.825,0.976,0.05
2014-06-05,0.497,0.572,0.897,0.967,0.383,1.0,0.817,0.993,0.019
2014-06-06,0.502,0.561,0.877,0.965,0.39,1.0,0.794,0.989,0.027
2014-06-07,0.5,0.567,0.868,0.965,0.392,1.0,0.798,0.968,0.06
2014-06-08,0.517,0.566,0.866,0.963,0.387,1.0,0.769,0.988,0.046
2014-06-09,0.509,0.56,0.855,0.963,0.38,1.0,0.766,0.97,0.039
2014-06-10,0.505,0.549,0.84,0.961,0.369,1.0,0.748,0.966,0.035
2014-06-11,0.512,0.552,0.854,0.961,0.355,1.0,0.77,0.898,0.038
2014-06-12,0.513,0.54,0.877,0.961,0.348,1.0,0.77,0.856,0.033
2014-06-13,0.508,0.54,0.863,0.961,0.344,1.0,0.744,0.863,0.027
2014-06-14,0.517,0.541,0.862,0.962,0.345,1.0,0.71,0.854,0.017
2014-06-15,0.516,0.539,0.846,0.958,0.329,1.0,0.676,0.848,0.012
2014-06-16,0.507,0.535,0.857,0.962,0.317,1.0,0.701,0.817,0.013
2014-06-17,0.491,0.527,0.853,0.963,0.319,1.0,0.703,0.816,0.016
2014-06-18,0.475,0.529,0.832,0.965,0.314,0.995,0.688,0.786,0.021
2014-06-19,0.465,0.527,0.822,0.963,0.306,0.972,0.675,0.745,0.022
2014-06-20,0.45,0.522,0.821,0.964,0.301,0.977,0.624,0.733,0.009
2014-06-21,0.447,0.509,0.803,0.963,0.291,0.976,0.62,0.698,0.029
2014-06-22,0.43,0.515,0.791,0.963,0.285,0.94,0.601,0.682,0.019
2014-06-23,0.427,0.51,0.781,0.965,0.282,0.94,0.603,0.664,0.01
2014-06-24,0.414,0.506,0.786,0.962,0.28,0.932,0.566,0.626,0.009
2014-06-25,0.409,0.506,0.778,0.961,0.271,0.937,0.554,0.603,0.026
2014-06-26,0.411,0.505,0.782,0.964,0.267,0.927,0.511,0.579,0.031
2014-06-27,0.415,0.497,0.766,0.963,0.262,0.932,0.477,0.487,0.027
2014-06-28,0.416,0.487,0.754,0.959,0.255,0.921,0.457,0.41,0.04
2014-06-29,0.415,0.485,0.75,0.959,0.252,0.913,0.402,0.156,0.028
2014-06-30,0.407,0.471,0.738,0.96,0.25,0.909,0.418,0.282,0.038
2014-07-01,0.405,0.461,0.723,0.961,0.235,0.9,0.396,0.277,0.005
2014-07-02,0.395,0.445,0.711,0.958,0.225,0.885,0.4,0.323,0.002
2014-07-03,0.388,0.433,0.701,0.96,0.223,0.87,0.382,0.312,0.002
2014-07-04,0.383,0.425,0.706,0.962,0.215,0.878,0.342,0.29,0.002
2014-07-05,0.377,0.43,0.642,0.958,0.213,0.88,0.324,0.267,0.002
2014-07-06,0.375,0.428,0.608,0.961,0.212,0.883,0.279,0.235,0.014
2014-07-07,0.361,0.427,0.588,0.958,0.203,0.882,0.281,0.243,0.002
2014-07-08,0.336,0.423,0.563,0.951,0.194,0.873,0.268,0.207,0.002
2014-07-09,0.369,0.41,0.529,0.942,0.181,0.866,0.255,0.226,0.002
2014-07-10,0.354,0.411,0.44,0.93,0.181,0.865,0.26,0.193,0.005
2014-07-11,0.376,0.397,0.468,0.916,0.173,0.854,0.237,0.093,0.005
2014-07-12,0.383,0.38,0.47,0.928,0.164,0.835,0.234,0.147,0.003
2014-07-13,0.375,0.378,0.441,0.932,0.159,0.835,0.232,0.116,0.002
2014-07-14,0.351,0.365,0.403,0.932,0.165,0.836,0.218,0.096,0.002
2014-07-15,0.323,0.356,0.398,0.911,0.15,0.841,0.215,0.078,0.004
2014-07-16,0.316,0.358,0.323,0.924,0.131,0.849,0.201,0.061,0.003
2014-07-17,0.354,0.343,0.268,0.927,0.135,0.833,0.2,0.022,0.004
2014-07-18,0.336,0.337,0.298,0.919,0.143,0.827,0.167,0.041,0.002
2014-07-19,0.341,0.321,0.294,0.924,0.147,0.829,0.165,0.047,0.001
2014-07-20,0.335,0.314,0.291,0.915,0.137,0.831,0.171,0.039,0.001
2014-07-21,0.332,0.299,0.263,0.92,0.131,0.827,0.177,0.024,0.015
2014-07-22,0.258,0.294,0.255,0.924,0.136,0.833,0.156,0.034,0.001
2014-07-23,0.32,0.293,0.259,0.917,0.129,0.834,0.16,0.043,0.002
2014-07-24,0.3,0.286,0.254,0.915,0.13,0.828,0.119,0.031,0.005
2014-07-25,0.294,0.282,0.261,0.911,0.138,0.831,0.124,0.025,0.003
2014-07-26,0.28,0.264,0.258,0.887,0.133,0.829,0.099,0.027,0.007
2014-07-27,0.286,0.263,0.203,0.873,0.127,0.836,0.122,0.026,0.003
2014-07-28,0.289,0.273,0.209,0.844,0.122,0.832,0.115,0.02,0.0
2014-07-29,0.275,0.267,0.175,0.787,0.112,0.828,0.108,0.017,0.002
2014-07-30,0.285,0.272,0.141,0.762,0.1,0.84,0.094,0.021,0.004
2014-07-31,0.274,0.268,0.152,0.762,0.086,0.825,0.09,0.025,0.002
2014-08-01,0.265,0.263,0.159,0.745,0.077,0.805,0.09,0.027,0.014
2014-08-02,0.26,0.236,0.152,0.73,0.085,0.807,0.078,0.027,0.004
2014-08-03,0.266,0.245,0.115,0.701,0.084,0.802,0.078,0.023,0.004
2014-08-04,0.254,0.247,0.129,0.678,0.088,0.816,0.077,0.026,0.005
2014-08-05,0.25,0.245,0.132,0.675,0.082,0.827,0.071,0.023,0.008
2014-08-06,0.197,0.243,0.128,0.678,0.075,0.815,0.075,0.029,0.012
2014-08-07,0.165,0.239,0.121,0.692,0.07,0.814,0.074,0.02,0.018
2014-08-08,0.181,0.238,0.13,0.699,0.068,0.809,0.083,0.031,0.015
2014-08-09,0.199,0.229,0.106,0.68,0.058,0.802,0.084,0.019,0.009
2014-08-10,0.152,0.236,0.08,0.662,0.051,0.804,0.067,0.02,0.004
2014-08-11,0.164,0.229,0.059,0.646,0.049,0.807,0.06,0.023,0.015
2014-08-12,0.136,0.231,0.057,0.635,0.041,0.799,0.057,0.029,0.025
2014-08-13,0.197,0.218,0.036,0.619,0.036,0.793,0.068,0.027,0.018
2014-08-14,0.217,0.213,0.026,0.604,0.027,0.792,0.068,0.015,0.009
2014-08-15,0.224,0.214,0.016,0.589,0.017,0.787,0.057,0.013,0.008
2014-08-16,0.227,0.222,0.005,0.568,0.01,0.778,0.071,0.017,0.005
2014-08-17,0.224,0.22,0.006,0.547,0.001,0.765,0.062,0.016,0.008
2014-08-18,0.246,0.224,0.005,0.511,0.002,0.744,0.061,0.011,0.021
2014-08-19,0.241,0.227,0.003,0.506,0.002,0.744,0.067,0.018,0.004
2014-08-20,0.227,0.227,0.007,0.499,0.001,0.734,0.052,0.015,0.003
2014-08-21,0.219,0.226,0.003,0.481,0.002,0.727,0.054,0.017,0.005
2014-08-22,0.216,0.226,0.004,0.463,0.002,0.724,0.057,0.016,0.019
2014-08-23,0.195,0.216,0.005,0.459,0.005,0.717,0.062,0.015,0.011
2014-08-24,0.165,0.212,0.005,0.453,0.002,0.703,0.06,0.014,0.019
2014-08-25,0.157,0.225,0.004,0.441,0.001,0.716,0.048,0.039,0.019
2014-08-26,0.165,0.224,0.004,0.426,0.002,0.72,0.055,0.015,0.021
2014-08-27,0.144,0.221,0.0,0.432,0.001,0.7,0.052,0.019,0.015
2014-08-28,0.151,0.218,0.01,0.449,0.003,0.669,0.052,0.018,0.011
2014-08-29,0.166,0.221,0.003,0.466,0.002,0.681,0.05,0.014,0.007
2014-08-30,0.162,0.212,0.007,0.468,0.002,0.682,0.054,0.02,0.006
2014-08-31,0.17,0.217,0.007,0.471,0.001,0.657,0.059,0.012,0.006
2014-09-01,0.181,0.217,0.004,0.471,0.003,0.623,0.046,0.011,0.0
2014-09-02,0.166,0.215,0.002,0.478,0.002,0.613,0.04,0.01,0.0
2014-09-03,0.165,0.21,0.002,0.487,0.003,0.614,0.043,0.009,0.0
2014-09-04,0.167,0.204,0.005,0.487,0.002,0.613,0.047,0.01,0.0
2014-09-05,0.164,0.196,0.002,0.464,0.002,0.621,0.043,0.01,0.0
2014-09-06,0.171,0.193,0.004,0.458,0.003,0.622,0.043,0.013,0.0
2014-09-07,0.174,0.192,0.006,0.433,0.004,0.608,0.044,0.01,0.0
2014-09-08,0.176,0.193,0.003,0.443,0.004,0.595,0.045,0.009,0.0
2014-09-09,0.185,0.191,0.001,0.436,0.003,0.6,0.053,0.013,0.0
2014-09-10,0.187,0.188,0.011,0.428,0.003,0.637,0.044,0.01,0.0
2014-09-11,0.181,0.187,0.002,0.427,0.003,0.63,0.042,0.01,0.0
2014-09-12,0.183,0.188,0.001,0.402,0.002,0.622,0.042,0.008,0.0
2014-09-13,0.174,0.181,0.0,0.392,0.003,0.634,0.043,0.012,0.0
2014-09-14,0.2,0.182,0.002,0.408,0.002,0.63,0.045,0.009,0.0
2014-09-15,0.185,0.179,0.003,0.395,0.003,0.616,0.046,0.01,0.0
2014-09-16,0.171,0.176,0.001,0.393,0.003,0.607,0.053,0.011,0.0
2014-09-17,0.191,0.174,0.001,0.391,0.004,0.621,0.055,0.01,0.0
2014-09-18,0.197,0.178,0.001,0.387,0.003,0.644,0.058,0.009,0.0
2014-09-19,0.222,0.178,0.001,0.37,0.004,0.65,0.062,0.012,0.0
2014-09-20,0.245,0.178,0.001,0.384,0.003,0.675,0.055,0.01,0.0
2014-09-21,0.257,0.171,0.003,0.387,0.002,0.688,0.056,0.01,0.0
2014-09-22,0.221,0.157,0.003,0.386,0.003,0.689,0.077,0.01,0.0
2014-09-23,0.183,0.165,0.001,0.402,0.003,0.689,0.064,0.011,0.0
2014-09-24,0.187,0.162,0.001,0.416,0.002,0.697,0.063,0.013,0.0
2014-09-25,0.179,0.164,0.002,0.425,0.003,0.711,0.06,0.008,0.0
2014-09-26,0.195,0.162,0.002,0.412,0.003,0.724,0.072,0.01,0.0
2014-09-27,0.206,0.154,0.006,0.391,0.002,0.729,0.094,0.009,0.0
2014-09-28,0.245,0.167,0.006,0.382,0.003,0.72,0.095,0.01,0.0
2014-09-29,0.279,0.172,0.003,0.391,0.004,0.703,0.1,0.009,0.0
2014-09-30,0.313,0.185,0.003,0.397,0.003,0.695,0.111,0.01,0.0
2015-03-01,0.501,0.687,1.0,1.0,0.8,1.0,1.0,1.0,0.537
2015-03-02,0.481,0.682,1.0,1.0,0.751,1.0,1.0,1.0,0.514
2015-03-03,0.481,0.669,1.0,1.0,0.748,1.0,1.0,1.0,0.527
2015-03-04,0.477,0.665,1.0,1.0,0.767,1.0,1.0,1.0,0.519
2015-03-05,0.479,0.655,1.0,1.0,0.768,1.0,1.0,1.0,0.532
2015-03-06,0.469,0.645,1.0,1.0,0.772,1.0,1.0,1.0,0.552
2015-03-07,0.481,0.635,1.0,1.0,0.761,1.0,1.0,1.0,0.529
2015-03-08,0.494,0.627,1.0,1.0,0.777,1.0,1.0,1.0,0.516
2015-03-09,0.494,0.61,1.0,1.0,0.811,1.0,1.0,1.0,0.496
2015-03-10,0.498,0.611,1.0,1.0,0.841,1.0,1.0,1.0,0.476
2015-03-11,0.498,0.619,1.0,1.0,0.855,1.0,1.0,1.0,0.476
2015-03-12,0.499,0.633,1.0,1.0,0.871,1.0,1.0,1.0,0.47
2015-03-13,0.487,0.637,1.0,1.0,0.873,1.0,1.0,1.0,0.473
2015-03-14,0.476,0.641,1.0,1.0,0.867,1.0,1.0,1.0,0.484
2015-03-15,0.497,0.629,1.0,1.0,0.878,1.0,1.0,1.0,0.483
2015-03-16,0.497,0.628,1.0,1.0,0.892,1.0,1.0,1.0,0.475
2015-03-17,0.499,0.617,1.0,1.0,0.901,1.0,1.0,1.0,0.459
2015-03-18,0.511,0.622,1.0,1.0,0.907,1.0,1.0,1.0,0.47
2015-03-19,0.522,0.642,1.0,1.0,0.918,1.0,1.0,1.0,0.479
2015-03-20,0.519,0.661,1.0,1.0,0.922,1.0,1.0,1.0,0.484
2015-03-21,0.523,0.673,1.0,1.0,0.927,1.0,1.0,1.0,0.487
2015-03-22,0.526,0.679,1.0,1.0,0.935,1.0,1.0,1.0,0.478
2015-03-23,0.518,0.693,1.0,1.0,0.937,1.0,1.0,1.0,0.478
2015-03-24,0.512,0.702,1.0,1.0,0.945,1.0,1.0,1.0,0.47
2015-03-25,0.514,0.707,1.0,1.0,0.946,1.0,1.0,1.0,0.466
2015-03-26,0.511,0.71,1.0,1.0,0.945,1.0,1.0,1.0,0.465
2015-03-27,0.513,0.689,1.0,1.0,0.945,1.0,1.0,1.0,0.461
2015-03-28,0.519,0.671,1.0,1.0,0.935,1.0,1.0,1.0,0.467
2015-03-29,0.509,0.663,1.0,1.0,0.928,1.0,1.0,1.0,0.481
2015-03-30,0.506,0.657,1.0,1.0,0.935,1.0,1.0,1.0,0.483
2015-03-31,0.49,0.653,1.0,1.0,0.94,1.0,1.0,1.0,0.478
2015-04-01,0.476,0.654,1.0,1.0,0.952,1.0,1.0,1.0,0.477
2015-04-02,0.478,0.651,1.0,1.0,0.946,1.0,1.0,1.0,0.48
2015-04-03,0.48,0.647,1.0,1.0,0.935,1.0,1.0,1.0,0.49
2015-04-04,0.476,0.648,1.0,1.0,0.911,1.0,1.0,1.0,0.496
2015-04-05,0.477,0.652,1.0,1.0,0.888,1.0,1.0,1.0,0.507
2015-04-06,0.462,0.649,1.0,1.0,0.878,1.0,1.0,1.0,0.504
2015-04-07,0.466,0.637,1.0,1.0,0.866,1.0,1.0,1.0,0.5
2015-04-08,0.477,0.628,1.0,1.0,0.881,1.0,1.0,1.0,0.503
2015-04-09,0.485,0.62,1.0,1.0,0.889,1.0,1.0,1.0,0.506
2015-04-10,0.481,0.614,1.0,1.0,0.904,1.0,1.0,1.0,0.521
2015-04-11,0.496,0.614,1.0,1.0,0.913,1.0,1.0,1.0,0.527
2015-04-12,0.485,0.605,1.0,1.0,0.929,1.0,1.0,1.0,0.528
2015-04-13,0.472,0.603,1.0,1.0,0.936,1.0,1.0,1.0,0.526
2015-04-14,0.479,0.596,1.0,1.0,0.942,1.0,1.0,1.0,0.511
2015-04-15,0.47,0.597,1.0,1.0,0.941,1.0,1.0,1.0,0.487
2015-04-16,0.478,0.593,1.0,1.0,0.941,1.0,1.0,1.0,0.488
2015-04-17,0.49,0.583,1.0,1.0,0.944,1.0,1.0,1.0,0.479
2015-04-18,0.504,0.571,1.0,1.0,0.953,1.0,1.0,1.0,0.471
2015-04-19,0.519,0.574,1.0,1.0,0.965,1.0,1.0,1.0,0.472
2015-04-20,0.516,0.581,1.0,1.0,0.949,1.0,1.0,1.0,0.455
2015-04-21,0.536,0.592,1.0,1.0,0.946,1.0,1.0,1.0,0.452
2015-04-22,0.525,0.601,1.0,1.0,0.948,1.0,1.0,1.0,0.416
2015-04-23,0.513,0.598,1.0,1.0,0.924,1.0,1.0,1.0,0.39
2015-04-24,0.503,0.6,1.0,1.0,0.867,1.0,1.0,1.0,0.358
2015-04-25,0.493,0.601,1.0,1.0,0.848,1.0,1.0,1.0,0.329
2015-04-26,0.488,0.609,1.0,1.0,0.829,1.0,1.0,1.0,0.308
2015-04-27,0.472,0.621,1.0,1.0,0.806,1.0,1.0,1.0,0.302
2015-04-28,0.465,0.624,1.0,1.0,0.773,1.0,1.0,1.0,0.303
2015-04-29,0.465,0.621,1.0,1.0,0.756,1.0,1.0,1.0,0.282
2015-04-30,0.473,0.622,1.0,1.0,0.741,1.0,1.0,1.0,0.271
2015-05-01,0.476,0.621,1.0,1.0,0.729,1.0,1.0,1.0,0.25
2015-05-02,0.476,0.621,1.0,1.0,0.718,1.0,1.0,1.0,0.25
2015-05-03,0.484,0.617,1.0,1.0,0.715,1.0,1.0,1.0,0.249
2015-05-04,0.491,0.614,1.0,1.0,0.707,1.0,1.0,1.0,0.25
2015-05-05,0.489,0.616,1.0,1.0,0.68,1.0,1.0,1.0,0.233
2015-05-06,0.483,0.614,1.0,1.0,0.672,1.0,1.0,1.0,0.225
2015-05-07,0.483,0.608,1.0,1.0,0.66,1.0,1.0,1.0,0.209
2015-05-08,0.484,0.596,1.0,1.0,0.656,1.0,1.0,0.999,0.2
2015-05-09,0.484,0.598,1.0,1.0,0.641,1.0,1.0,1.0,0.201
2015-05-10,0.487,0.597,1.0,1.0,0.619,1.0,1.0,1.0,0.181
2015-05-11,0.488,0.592,1.0,1.0,0.597,0.999,1.0,0.995,0.177
2015-05-12,0.491,0.588,1.0,1.0,0.583,0.999,0.994,0.987,0.178
2015-05-13,0.493,0.588,1.0,1.0,0.567,0.999,1.0,0.974,0.179
